county_fips,ai_intensity_sum,lisa_pvalue,moran_i,cluster_code,cluster_type
54083,0.0,0.001,0.06961036934581397,3,LH
54049,0.0,0.467,0.03424784674840618,0,Not Significant
34011,2.0,0.454,-0.04264368277908154,0,Not Significant
06057,0.0,0.072,-0.1602460275373367,0,Not Significant
55031,0.0,0.188,-0.04531782909576133,0,Not Significant
21199,0.0,0.001,0.06961036934581397,3,LH
37065,0.0,0.455,0.041320351267887745,0,Not Significant
48241,2.0,0.001,-0.07183972104381717,4,HL
49001,0.0,0.037,-0.2250773189659176,2,LL
13213,0.0,0.337,0.06961036934581397,0,Not Significant
18075,0.0,0.001,0.06961036934581397,3,LH
26117,5.0,0.15,0.29311075726537833,0,Not Significant
36083,0.0,0.495,0.029196057805919346,0,Not Significant
12021,2.0,0.004,0.8624335034277233,1,HH
35031,0.0,0.479,0.06961036934581397,0,Not Significant
13017,0.0,0.4,0.06961036934581397,0,Not Significant
05077,0.0,0.4,0.06961036934581397,0,Not Significant
12003,0.0,0.14,-0.07183972104381717,0,Not Significant
13173,0.0,0.4,0.06961036934581397,0,Not Significant
20159,0.0,0.461,0.041320351267887745,0,Not Significant
01015,0.0,0.4,0.06961036934581397,0,Not Significant
28059,0.0,0.479,0.06961036934581397,0,Not Significant
21037,0.0,0.166,-0.05415845974511328,0,Not Significant
21057,0.0,0.341,0.06961036934581397,0,Not Significant
28107,0.0,0.341,0.06961036934581397,0,Not Significant
48195,1.0,0.001,-0.0011146758490015996,4,HL
48071,0.0,0.005,-0.9205402633816041,2,LL
13239,0.0,0.48,0.06961036934581397,0,Not Significant
48199,0.0,0.238,-0.024689690913940132,0,Not Significant
39143,0.0,0.399,0.05546536030685086,0,Not Significant
23021,10.0,0.024,3.8973145310168626,1,HH
17153,0.0,0.343,0.06961036934581397,0,Not Significant
40107,0.0,0.001,0.06961036934581397,3,LH
26145,3.0,0.396,-0.11842348855693834,0,Not Significant
35039,0.0,0.232,0.06076973869646203,0,Not Significant
50005,1.0,0.287,0.00020660359009544915,0,Not Significant
51023,0.0,0.401,0.06961036934581397,0,Not Significant
17119,5.0,0.121,0.32517329137058065,0,Not Significant
48085,4.0,0.059,0.509060976961531,0,Not Significant
45001,0.0,0.342,0.06961036934581397,0,Not Significant
31053,0.0,0.001,0.06961036934581397,3,LH
12115,2.0,0.428,-0.07183972104381717,0,Not Significant
55077,0.0,0.486,0.06961036934581397,0,Not Significant
04015,0.0,0.173,-0.054158459745113276,0,Not Significant
04025,0.0,0.007,-0.7225101368361203,2,LL
45051,0.0,0.341,0.06961036934581397,0,Not Significant
42091,16.0,0.016,5.411986136179296,1,HH
16061,0.0,0.429,0.06961036934581397,0,Not Significant
51720,0.0,0.187,0.06961036934581397,0,Not Significant
34027,6.0,0.018,1.8077823624278113,1,HH
29211,0.0,0.257,-0.0011146758490016154,0,Not Significant
20135,1.0,0.23,-0.0009731101948126302,0,Not Significant
48039,0.0,0.009,-0.6800751097192312,2,LL
51790,0.0,0.158,-0.0011146758490015998,0,Not Significant
31029,0.0,0.399,0.06961036934581397,0,Not Significant
39113,9.0,0.107,0.8319253207670763,0,Not Significant
48447,2.0,0.001,-0.07183972104381717,4,HL
13221,0.0,0.001,0.06961036934581397,3,LH
05029,0.0,0.4,0.06961036934581397,0,Not Significant
29147,0.0,0.001,0.06961036934581397,3,LH
38073,0.0,0.396,0.0578228618133447,0,Not Significant
26017,0.0,0.493,0.03424784674840618,0,Not Significant
47157,0.0,0.342,0.06961036934581397,0,Not Significant
06007,0.0,0.342,0.06961036934581397,0,Not Significant
27115,0.0,0.441,0.0190924799209457,0,Not Significant
48021,0.0,0.4,0.05546536030685086,0,Not Significant
53039,0.0,0.283,0.05192910804711008,0,Not Significant
53055,2.0,0.399,-0.0134476445143459,0,Not Significant
55009,2.0,0.381,-0.05098540799757743,0,Not Significant
20205,0.0,0.342,0.06961036934581397,0,Not Significant
22069,0.0,0.421,0.03424784674840619,0,Not Significant
22109,5.0,0.064,0.6778611665278066,0,Not Significant
13155,0.0,0.4,0.05546536030685086,0,Not Significant
26011,0.0,0.4,0.06961036934581397,0,Not Significant
19111,0.0,0.342,0.06961036934581397,0,Not Significant
20141,0.0,0.001,0.06961036934581397,3,LH
26047,0.0,0.351,0.02246033921593692,0,Not Significant
19071,0.0,0.342,0.06961036934581397,0,Not Significant
23015,0.0,0.201,-0.018795937147705503,0,Not Significant
36099,0.0,0.342,0.06961036934581397,0,Not Significant
21125,0.0,0.333,0.0595067914608403,0,Not Significant
47121,0.0,0.438,0.027175342228924627,0,Not Significant
29213,2.0,0.001,-0.07183972104381717,4,HL
13269,0.0,0.417,0.04940321357586665,0,Not Significant
51830,0.0,0.306,0.06961036934581397,0,Not Significant
48415,0.0,0.34,0.06961036934581397,0,Not Significant
08047,0.0,0.153,-0.07183972104381717,0,Not Significant
40087,0.0,0.34,0.06961036934581397,0,Not Significant
54071,0.0,0.473,0.029196057805919357,0,Not Significant
51139,4.0,0.173,0.18400312218379025,0,Not Significant
40079,0.0,0.484,0.025407216099054237,0,Not Significant
54089,0.0,0.327,0.010672831683467646,0,Not Significant
37119,19.0,0.174,0.9450952985472959,0,Not Significant
34013,18.0,0.021,6.132826890929594,1,HH
29115,0.0,0.196,-0.04826470597887865,0,Not Significant
13209,0.0,0.483,0.06961036934581397,0,Not Significant
41055,0.0,0.427,0.06961036934581397,0,Not Significant
13133,0.0,0.341,0.06961036934581397,0,Not Significant
46017,0.0,0.398,0.06961036934581397,0,Not Significant
46095,0.0,0.341,0.06961036934581397,0,Not Significant
48135,4.0,0.326,-0.03270211433470349,0,Not Significant
48293,0.0,0.001,0.06961036934581397,3,LH
53027,0.0,0.18,-0.04354970296589096,0,Not Significant
54003,0.0,0.398,0.06961036934581397,0,Not Significant
30067,0.0,0.395,0.04603535428087545,0,Not Significant
48121,4.0,0.016,1.1952942259367612,1,HH
45021,0.0,0.362,0.013030333189961506,0,Not Significant
37199,0.0,0.397,0.06961036934581397,0,Not Significant
48387,0.0,0.347,0.007725954800350338,0,Not Significant
48321,0.0,0.482,0.06961036934581397,0,Not Significant
27149,0.0,0.378,0.05782286181334471,0,Not Significant
13301,0.0,0.34,0.06961036934581397,0,Not Significant
48197,0.0,0.34,0.06961036934581397,0,Not Significant
17133,0.0,0.12,-0.0859847300827803,0,Not Significant
13165,0.0,0.482,0.06961036934581397,0,Not Significant
21085,0.0,0.34,0.06961036934581397,0,Not Significant
48363,0.0,0.001,0.06961036934581397,3,LH
13149,0.0,0.482,0.06961036934581397,0,Not Significant
01079,0.0,0.42,0.04940321357586665,0,Not Significant
28093,0.0,0.001,0.06961036934581397,3,LH
20025,0.0,0.34,0.06961036934581397,0,Not Significant
20081,0.0,0.001,0.06961036934581397,3,LH
22013,0.0,0.283,0.05192910804711008,0,Not Significant
13295,0.0,0.229,0.06076973869646203,0,Not Significant
19095,0.0,0.439,0.0190924799209457,0,Not Significant
31019,0.0,0.229,0.06961036934581397,0,Not Significant
40007,0.0,0.229,0.06961036934581397,0,Not Significant
19023,0.0,0.423,0.03424784674840619,0,Not Significant
30085,0.0,0.001,0.06961036934581397,3,LH
53015,2.0,0.166,0.059542451147493215,0,Not Significant
48297,0.0,0.484,0.029196057805919346,0,Not Significant
29135,0.0,0.438,0.027175342228924627,0,Not Significant
51193,0.0,0.493,0.03424784674840618,0,Not Significant
37197,0.0,0.464,0.041320351267887745,0,Not Significant
06047,0.0,0.259,-0.01290218338147087,0,Not Significant
40043,0.0,0.35,0.010672831683467656,0,Not Significant
37023,0.0,0.27,-0.011218253733975267,0,Not Significant
37191,0.0,0.34,0.06961036934581397,0,Not Significant
42123,0.0,0.17,-0.05415845974511329,0,Not Significant
05061,0.0,0.34,0.06961036934581397,0,Not Significant
37059,0.0,0.464,0.041320351267887745,0,Not Significant
37111,0.0,0.34,0.06961036934581397,0,Not Significant
05099,0.0,0.34,0.06961036934581397,0,Not Significant
08125,0.0,0.001,0.06961036934581397,3,LH
48421,0.0,0.333,0.0595067914608403,0,Not Significant
48463,0.0,0.229,0.06961036934581397,0,Not Significant
39011,0.0,0.34,0.06961036934581397,0,Not Significant
22015,0.0,0.132,-0.09541473610875569,0,Not Significant
19063,0.0,0.34,0.06961036934581397,0,Not Significant
20169,0.0,0.487,0.04603535428087544,0,Not Significant
21153,0.0,0.34,0.06961036934581397,0,Not Significant
48017,0.0,0.493,0.03424784674840618,0,Not Significant
29027,0.0,0.438,0.027175342228924627,0,Not Significant
56001,0.0,0.072,-0.14256476623863276,0,Not Significant
56029,0.0,0.422,0.03424784674840619,0,Not Significant
42093,5.0,0.03,1.447361985052663,1,HH
36081,7.0,0.001,5.410287348329027,1,HH
12121,0.0,0.403,0.06961036934581397,0,Not Significant
26031,0.0,0.431,0.022460339215936917,0,Not Significant
26051,0.0,0.001,0.06961036934581397,3,LH
21173,0.0,0.343,0.06961036934581397,0,Not Significant
45057,0.0,0.053,-0.16277192200858007,0,Not Significant
21123,0.0,0.343,0.06961036934581397,0,Not Significant
19193,1.0,0.234,-0.0009731101948126302,0,Not Significant
12123,0.0,0.486,0.06961036934581397,0,Not Significant
17003,0.0,0.326,0.010672831683467651,0,Not Significant
29099,2.0,0.058,0.18362561377261966,0,Not Significant
29113,3.0,0.321,0.002282899851533694,0,Not Significant
13051,0.0,0.484,0.06961036934581397,0,Not Significant
12125,0.0,0.326,0.016566585449702284,0,Not Significant
36037,0.0,0.325,0.010672831683467651,0,Not Significant
19041,0.0,0.409,0.01656658544970229,0,Not Significant
30025,0.0,0.233,0.06961036934581397,0,Not Significant
46107,0.0,0.345,0.06961036934581397,0,Not Significant
48109,0.0,0.404,0.05546536030685086,0,Not Significant
23005,5.0,0.001,-0.2840148566282639,4,HL
48013,0.0,0.388,0.007725954800350345,0,Not Significant
20095,0.0,0.345,0.06961036934581397,0,Not Significant
13241,0.0,0.403,0.06961036934581397,0,Not Significant
54097,0.0,0.465,0.041320351267887745,0,Not Significant
29215,0.0,0.38,0.04308847739775813,0,Not Significant
05119,6.0,0.001,-0.3547399018230796,4,HL
19047,0.0,0.232,0.06076973869646203,0,Not Significant
16005,0.0,0.402,0.06961036934581397,0,Not Significant
39055,4.0,0.002,2.639995802726719,1,HH
06107,3.0,0.088,0.255766315509325,0,Not Significant
36117,0.0,0.324,0.016566585449702288,0,Not Significant
51163,0.0,0.477,0.022460339215936924,0,Not Significant
38095,0.0,0.402,0.06961036934581397,0,Not Significant
42045,1.0,0.01,0.010437081532818313,1,HH
36063,0.0,0.352,0.02246033921593692,0,Not Significant
50003,0.0,0.478,0.029196057805919346,0,Not Significant
12019,0.0,0.103,-0.11427474816070653,0,Not Significant
37183,1.0,0.221,0.0005032173417294807,0,Not Significant
39061,7.0,0.406,-0.10125648616528823,0,Not Significant
34003,5.0,0.001,3.34363185927463,1,HH
32017,0.0,0.088,-0.10720224364122498,0,Not Significant
30055,0.0,0.487,0.04603535428087544,0,Not Significant
19019,0.0,0.268,-0.011218253733975267,0,Not Significant
17043,15.0,0.01,9.33190443153205,1,HH
46047,0.0,0.401,0.06961036934581397,0,Not Significant
27069,0.0,0.429,0.06961036934581397,0,Not Significant
13219,0.0,0.001,0.06961036934581397,3,LH
48493,1.0,0.227,0.0002443544312125079,0,Not Significant
31059,0.0,0.001,0.06961036934581397,3,LH
12079,0.0,0.001,0.06961036934581397,3,LH
18153,0.0,0.342,0.06961036934581397,0,Not Significant
04012,0.0,0.006,-0.6174329268323945,2,LL
13027,0.0,0.333,0.0595067914608403,0,Not Significant
20185,0.0,0.342,0.06961036934581397,0,Not Significant
13271,0.0,0.342,0.06961036934581397,0,Not Significant
26115,0.0,0.013,-0.5315525148101183,2,LL
18181,0.0,0.342,0.06961036934581397,0,Not Significant
18113,2.0,0.25,0.022004687664261665,0,Not Significant
21139,0.0,0.001,0.06961036934581397,3,LH
13201,0.0,0.481,0.06961036934581397,0,Not Significant
47103,0.0,0.353,0.008988902035972041,0,Not Significant
21211,0.0,0.452,0.02246033921593692,0,Not Significant
31185,0.0,0.001,0.06961036934581397,3,LH
42001,2.0,0.05,0.22012066160353924,0,Not Significant
45005,0.0,0.339,0.06961036934581397,0,Not Significant
47037,5.0,0.331,-0.04354585083924629,0,Not Significant
49047,0.0,0.001,0.06961036934581397,3,LH
49049,15.0,0.025,4.044427247574053,1,HH
18021,0.0,0.34,0.06961036934581397,0,Not Significant
36047,2.0,0.008,0.8405364747291714,1,HH
29141,0.0,0.339,0.06961036934581397,0,Not Significant
39075,0.0,0.066,-0.15435227377110203,0,Not Significant
19143,0.0,0.41,0.019092479920945694,0,Not Significant
18079,0.0,0.39,0.04603535428087545,0,Not Significant
16083,4.0,0.141,0.25623820102328815,0,Not Significant
17165,0.0,0.277,0.059506791460840314,0,Not Significant
26077,3.0,0.126,0.18851561339603337,0,Not Significant
45061,0.0,0.479,0.06961036934581397,0,Not Significant
56019,0.0,0.331,0.010672831683467653,0,Not Significant
18027,0.0,0.398,0.06961036934581397,0,Not Significant
26055,2.0,0.361,-0.00927678190509795,0,Not Significant
22003,0.0,0.462,0.041320351267887745,0,Not Significant
46065,0.0,0.479,0.06961036934581397,0,Not Significant
46069,0.0,0.001,0.06961036934581397,3,LH
45027,0.0,0.34,0.06961036934581397,0,Not Significant
30095,1.0,0.001,-0.0011146758490015996,4,HL
47007,0.0,0.433,0.027175342228924627,0,Not Significant
21219,0.0,0.397,0.06961036934581397,0,Not Significant
47183,1.0,0.001,-0.0011146758490015996,4,HL
29077,10.0,0.334,-0.09776453336196025,0,Not Significant
42077,5.0,0.073,0.5816735642121995,0,Not Significant
31159,0.0,0.34,0.06961036934581397,0,Not Significant
36015,0.0,0.489,0.04603535428087544,0,Not Significant
36121,0.0,0.462,0.041320351267887745,0,Not Significant
06099,0.0,0.107,-0.09204687681376449,0,Not Significant
42095,0.0,0.179,-0.04354970296589096,0,Not Significant
01103,0.0,0.399,0.06961036934581397,0,Not Significant
21027,0.0,0.34,0.06961036934581397,0,Not Significant
28043,0.0,0.001,0.06961036934581397,3,LH
21213,0.0,0.399,0.06961036934581397,0,Not Significant
50013,0.0,0.431,0.04603535428087545,0,Not Significant
39029,0.0,0.354,0.008988902035972043,0,Not Significant
51125,0.0,0.45,0.02246033921593692,0,Not Significant
12097,0.0,0.128,-0.08194329892879085,0,Not Significant
05053,0.0,0.279,-0.0011146758490016154,0,Not Significant
13175,0.0,0.227,0.06961036934581397,0,Not Significant
36061,29.0,0.022,9.292193243165555,1,HH
05007,1.0,0.31,1.784938451015655e-05,0,Not Significant
12083,0.0,0.314,-0.0011146758490016082,0,Not Significant
51135,0.0,0.399,0.06961036934581397,0,Not Significant
34041,2.0,0.184,0.04981043839258133,0,Not Significant
36021,0.0,0.342,0.06961036934581397,0,Not Significant
51690,0.0,0.186,0.06961036934581397,0,Not Significant
40023,0.0,0.342,0.06961036934581397,0,Not Significant
20041,0.0,0.423,0.04940321357586665,0,Not Significant
48427,0.0,0.462,0.051929108047110074,0,Not Significant
13103,0.0,0.342,0.06961036934581397,0,Not Significant
40129,0.0,0.342,0.06961036934581397,0,Not Significant
55103,0.0,0.4,0.06961036934581397,0,Not Significant
35025,0.0,0.001,0.06961036934581397,3,LH
01075,0.0,0.4,0.06961036934581397,0,Not Significant
47117,1.0,0.279,1.784938451015661e-05,0,Not Significant
51011,0.0,0.343,0.06961036934581397,0,Not Significant
05087,0.0,0.381,0.008988902035972048,0,Not Significant
56033,0.0,0.402,0.06961036934581397,0,Not Significant
42041,7.0,0.047,1.3901024337567032,1,HH
42055,4.0,0.284,0.030503579649857174,0,Not Significant
42079,5.0,0.203,0.12821772472433773,0,Not Significant
26039,2.0,0.284,-0.05359219712835741,0,Not Significant
01113,1.0,0.001,-0.0011146758490015996,4,HL
39019,0.0,0.156,-0.07183972104381718,0,Not Significant
51065,0.0,0.434,0.027175342228924627,0,Not Significant
17097,6.0,0.008,2.889043494553257,1,HH
13195,0.0,0.001,0.06961036934581397,3,LH
05039,0.0,0.343,0.06961036934581397,0,Not Significant
08057,0.0,0.035,-0.25572483855033773,2,LL
08063,0.0,0.001,0.06961036934581397,3,LH
16073,0.0,0.107,-0.0920468768137645,0,Not Significant
55141,0.0,0.343,0.06961036934581397,0,Not Significant
36013,3.0,0.158,0.14713056594170013,0,Not Significant
13067,15.0,0.022,5.051565758804147,1,HH
47091,0.0,0.001,0.06961036934581397,3,LH
39013,0.0,0.001,0.06961036934581397,3,LH
51195,0.0,0.233,0.06961036934581397,0,Not Significant
29035,0.0,0.49,0.04603535428087544,0,Not Significant
40013,0.0,0.001,0.06961036934581397,3,LH
31035,0.0,0.345,0.06961036934581397,0,Not Significant
24017,0.0,0.09,-0.10720224364122498,0,Not Significant
19033,0.0,0.233,0.06961036934581397,0,Not Significant
19073,1.0,0.001,-0.0011146758490015996,4,HL
21205,0.0,0.001,0.06961036934581397,3,LH
49055,0.0,0.19,-0.04826470597887865,0,Not Significant
29031,5.0,0.316,-0.04354585083924628,0,Not Significant
53071,2.0,0.37,-0.03534467321289762,0,Not Significant
29133,0.0,0.001,0.06961036934581397,3,LH
05025,0.0,0.001,0.06961036934581397,3,LH
48113,16.0,0.025,4.15315737424447,1,HH
18033,2.0,0.339,-0.011014641325617929,0,Not Significant
22073,9.0,0.001,-0.5669150374075261,4,HL
22095,0.0,0.039,-0.18676791948539254,2,LL
22091,0.0,0.079,-0.14256476623863276,0,Not Significant
29197,0.0,0.403,0.06961036934581397,0,Not Significant
01059,0.0,0.494,0.04603535428087544,0,Not Significant
21041,0.0,0.348,0.06961036934581397,0,Not Significant
08019,0.0,0.403,0.06961036934581397,0,Not Significant
48267,0.0,0.43,0.04940321357586665,0,Not Significant
26097,0.0,0.471,0.039299635690893,0,Not Significant
48307,0.0,0.494,0.04603535428087544,0,Not Significant
28141,0.0,0.43,0.04940321357586665,0,Not Significant
48105,0.0,0.001,0.06961036934581397,3,LH
48217,0.0,0.247,-0.012902183381470879,0,Not Significant
08075,0.0,0.196,-0.03647719844640939,0,Not Significant
20055,0.0,0.287,0.05192910804711008,0,Not Significant
20125,0.0,0.001,0.06961036934581397,3,LH
45039,0.0,0.348,0.06961036934581397,0,Not Significant
31033,0.0,0.001,0.06961036934581397,3,LH
27091,0.0,0.348,0.06961036934581397,0,Not Significant
47155,2.0,0.272,0.001150374618021929,0,Not Significant
47139,0.0,0.345,0.06961036934581397,0,Not Significant
48263,0.0,0.001,0.06961036934581397,3,LH
30099,0.0,0.401,0.06961036934581397,0,Not Significant
31069,0.0,0.333,0.0595067914608403,0,Not Significant
17117,0.0,0.339,0.010672831683467656,0,Not Significant
39141,0.0,0.001,0.06961036934581397,3,LH
17195,0.0,0.154,-0.06173614315884353,0,Not Significant
48141,2.0,0.378,-0.04750968915653748,0,Not Significant
48301,0.0,0.4,0.06961036934581397,0,Not Significant
40077,0.0,0.479,0.06961036934581397,0,Not Significant
39167,0.0,0.001,0.06961036934581397,3,LH
29091,0.0,0.344,0.06961036934581397,0,Not Significant
20047,0.0,0.38,0.05782286181334471,0,Not Significant
21111,4.0,0.001,-0.21328981143344833,4,HL
17107,0.0,0.17,-0.05163256527386987,0,Not Significant
55139,2.0,0.001,-0.07183972104381718,4,HL
21075,0.0,0.403,0.06961036934581397,0,Not Significant
20079,0.0,0.466,0.041320351267887745,0,Not Significant
30021,2.0,0.001,-0.07183972104381718,4,HL
54091,0.0,0.465,0.041320351267887745,0,Not Significant
26111,0.0,0.498,0.03424784674840618,0,Not Significant
28119,0.0,0.48,0.06961036934581397,0,Not Significant
21093,0.0,0.391,0.038177015925895945,0,Not Significant
17081,0.0,0.344,0.06961036934581397,0,Not Significant
46057,0.0,0.402,0.06961036934581397,0,Not Significant
55069,0.0,0.402,0.06961036934581397,0,Not Significant
36033,0.0,0.48,0.06961036934581397,0,Not Significant
51630,5.0,0.162,0.4373921607387889,0,Not Significant
54081,0.0,0.337,0.010672831683467656,0,Not Significant
35005,0.0,0.381,0.05782286181334471,0,Not Significant
35049,1.0,0.001,-0.0011146758490015996,4,HL
06059,19.0,0.001,41.12296247954079,1,HH
04023,0.0,0.314,0.06961036934581397,0,Not Significant
37053,0.0,0.244,-0.015259684887964723,0,Not Significant
17101,0.0,0.479,0.06961036934581397,0,Not Significant
18067,0.0,0.345,0.06961036934581397,0,Not Significant
18125,0.0,0.403,0.06961036934581397,0,Not Significant
21047,0.0,0.001,0.06961036934581397,3,LH
26045,0.0,0.122,-0.0954147361087557,0,Not Significant
19179,0.0,0.001,0.06961036934581397,3,LH
06025,0.0,0.008,-0.761408911693269,2,LL
26027,0.0,0.053,-0.17792728883604056,0,Not Significant
28157,0.0,0.345,0.06961036934581397,0,Not Significant
20179,0.0,0.364,0.01303033318996151,0,Not Significant
28079,0.0,0.345,0.06961036934581397,0,Not Significant
28025,0.0,0.403,0.06961036934581397,0,Not Significant
28037,0.0,0.403,0.06961036934581397,0,Not Significant
28099,0.0,0.345,0.06961036934581397,0,Not Significant
46045,0.0,0.403,0.06961036934581397,0,Not Significant
01035,0.0,0.479,0.06961036934581397,0,Not Significant
18029,0.0,0.152,-0.06005221351134793,0,Not Significant
18071,1.0,0.47,-0.0004675185727091674,0,Not Significant
28081,0.0,0.345,0.06961036934581397,0,Not Significant
22125,0.0,0.345,0.06961036934581397,0,Not Significant
05035,0.0,0.001,0.06961036934581397,3,LH
12063,0.0,0.001,0.06961036934581397,3,LH
48125,0.0,0.229,0.06961036934581397,0,Not Significant
51115,0.0,0.402,0.06961036934581397,0,Not Significant
38075,0.0,0.478,0.06961036934581397,0,Not Significant
48283,0.0,0.382,0.05782286181334471,0,Not Significant
36067,0.0,0.478,0.06961036934581397,0,Not Significant
19087,0.0,0.345,0.06961036934581397,0,Not Significant
31083,0.0,0.345,0.06961036934581397,0,Not Significant
30075,0.0,0.001,0.06961036934581397,3,LH
55091,0.0,0.345,0.06961036934581397,0,Not Significant
04001,0.0,0.001,0.06961036934581397,3,LH
29121,0.0,0.001,0.06961036934581397,3,LH
48279,0.0,0.063,-0.14256476623863276,0,Not Significant
20097,0.0,0.345,0.06961036934581397,0,Not Significant
48015,0.0,0.498,0.03424784674840618,0,Not Significant
29061,0.0,0.166,-0.048264705978878664,0,Not Significant
13253,0.0,0.345,0.06961036934581397,0,Not Significant
26101,2.0,0.169,0.06371331375674115,0,Not Significant
19119,0.0,0.403,0.019092479920945694,0,Not Significant
48233,0.0,0.401,0.05546536030685086,0,Not Significant
40139,0.0,0.231,0.06076973869646203,0,Not Significant
40153,5.0,0.001,-0.2840148566282639,4,HL
19003,0.0,0.001,0.06961036934581397,3,LH
06101,0.0,0.121,-0.0954147361087557,0,Not Significant
42105,2.0,0.132,0.0845676268029809,0,Not Significant
48465,0.0,0.4,0.06961036934581397,0,Not Significant
20077,0.0,0.4,0.06961036934581397,0,Not Significant
19133,0.0,0.394,0.0578228618133447,0,Not Significant
49023,0.0,0.022,-0.3547399018230796,2,LL
40137,0.0,0.494,0.04603535428087544,0,Not Significant
36017,0.0,0.4,0.05546536030685086,0,Not Significant
17143,5.0,0.183,0.1969231549497713,0,Not Significant
19091,0.0,0.342,0.06961036934581397,0,Not Significant
31177,0.0,0.399,0.06961036934581397,0,Not Significant
55049,0.0,0.393,0.0578228618133447,0,Not Significant
27097,0.0,0.253,-0.01290218338147087,0,Not Significant
42003,51.0,0.198,0.9551468727225683,0,Not Significant
29205,0.0,0.398,0.06961036934581397,0,Not Significant
39097,0.0,0.239,-0.021321831618948916,0,Not Significant
20201,0.0,0.228,0.06076973869646203,0,Not Significant
17019,10.0,0.066,1.4138870045111083,0,Not Significant
16087,0.0,0.399,0.06961036934581397,0,Not Significant
17045,3.0,0.108,0.18851561339603343,0,Not Significant
08121,0.0,0.103,-0.10215045469873812,0,Not Significant
39065,0.0,0.001,0.06961036934581397,3,LH
26113,0.0,0.182,-0.041528987388896224,0,Not Significant
38093,0.0,0.001,0.06961036934581397,3,LH
29203,0.0,0.341,0.06961036934581397,0,Not Significant
48423,7.0,0.366,-0.05494099175777294,0,Not Significant
40143,6.0,0.001,-0.35473990182307946,4,HL
40091,0.0,0.38,0.05782286181334471,0,Not Significant
48395,0.0,0.001,0.06961036934581397,3,LH
48171,0.0,0.493,0.04603535428087544,0,Not Significant
26125,28.0,0.016,10.060578485814133,1,HH
38033,0.0,0.402,0.06961036934581397,0,Not Significant
56027,0.0,0.001,0.06961036934581397,3,LH
27117,0.0,0.001,0.06961036934581397,3,LH
51099,0.0,0.25,-0.0011146758490016154,0,Not Significant
53025,0.0,0.283,0.05192910804711008,0,Not Significant
27129,0.0,0.194,0.06175203099083447,0,Not Significant
12001,3.0,0.001,-0.14256476623863273,4,HL
31091,0.0,0.402,0.06961036934581397,0,Not Significant
51147,0.0,0.001,0.06961036934581397,3,LH
49007,0.0,0.057,-0.1661397813035713,0,Not Significant
42017,1.0,0.009,0.007237697748147602,1,HH
46059,0.0,0.345,0.06961036934581397,0,Not Significant
42081,13.0,0.197,0.4932878023941179,0,Not Significant
16057,0.0,0.402,0.06961036934581397,0,Not Significant
13237,0.0,0.345,0.06961036934581397,0,Not Significant
51640,0.0,0.313,0.06961036934581397,0,Not Significant
35037,0.0,0.001,0.069610369345814,3,LH
48269,0.0,0.23,0.06961036934581397,0,Not Significant
05073,0.0,0.345,0.06961036934581397,0,Not Significant
48451,2.0,0.001,-0.07183972104381718,4,HL
12049,0.0,0.194,-0.029404693926927843,0,Not Significant
39025,0.0,0.236,-0.021321831618948926,0,Not Significant
48501,0.0,0.428,0.027175342228924627,0,Not Significant
41071,0.0,0.194,-0.029404693926927843,0,Not Significant
19115,0.0,0.427,0.0190924799209457,0,Not Significant
20049,0.0,0.344,0.06961036934581397,0,Not Significant
39121,0.0,0.42,0.022460339215936917,0,Not Significant
39137,0.0,0.001,0.06961036934581397,3,LH
48425,0.0,0.277,-0.018795937147705496,0,Not Significant
42075,4.0,0.07,0.4910022072516565,0,Not Significant
30035,0.0,0.433,0.06961036934581397,0,Not Significant
32027,0.0,0.083,-0.12488350493992889,0,Not Significant
27087,0.0,0.368,0.016566585449702294,0,Not Significant
34031,0.0,0.019,-0.31937737922567166,2,LL
30047,1.0,0.257,1.7849384510156586e-05,0,Not Significant
48261,0.0,0.358,0.01656658544970229,0,Not Significant
48033,0.0,0.001,0.06961036934581397,3,LH
29157,0.0,0.117,-0.08068035169316914,0,Not Significant
48411,0.0,0.471,0.029196057805919346,0,Not Significant
40073,0.0,0.222,-0.024689690913940132,0,Not Significant
48051,0.0,0.401,0.06961036934581397,0,Not Significant
36035,0.0,0.277,-0.0011146758490016046,0,Not Significant
28133,0.0,0.343,0.06961036934581397,0,Not Significant
27053,8.0,0.144,0.5120810442508956,0,Not Significant
42027,0.0,0.25,-0.012902183381470875,0,Not Significant
48025,2.0,0.001,-0.07183972104381718,4,HL
47077,0.0,0.398,0.06961036934581397,0,Not Significant
19171,0.0,0.472,0.029196057805919346,0,Not Significant
20175,0.0,0.398,0.06961036934581397,0,Not Significant
19135,0.0,0.001,0.06961036934581397,3,LH
31147,0.0,0.34,0.06961036934581397,0,Not Significant
17021,0.0,0.466,0.03424784674840618,0,Not Significant
12089,5.0,0.071,0.6538142659489047,0,Not Significant
12133,0.0,0.477,0.06961036934581397,0,Not Significant
13007,0.0,0.34,0.06961036934581397,0,Not Significant
13275,0.0,0.34,0.06961036934581397,0,Not Significant
21005,0.0,0.001,0.06961036934581397,3,LH
21185,0.0,0.358,0.01303033318996151,0,Not Significant
13057,0.0,0.022,-0.28401485662826387,2,LL
38065,0.0,0.477,0.06961036934581397,0,Not Significant
26133,5.0,0.185,0.16944098285959786,0,Not Significant
47109,0.0,0.478,0.06961036934581397,0,Not Significant
53001,0.0,0.478,0.06961036934581397,0,Not Significant
